grade,water_cement_ratio,cement_grade,sand_ratio,manufactured_sand_ratio,stone_powder_content,stone_powder_type,fly_ash_content,slag_content,fineness_modulus,strength_7d,strength_28d,slump,flow
C35,0.44790218345569827,42.5,0.3771901992233381,0.49892943844134396,0.0632762525754257,2,0.1544815723274072,0.17957503973945477,2.728466122060182,27.2,42.9,201.0,576.0
C35,0.4683912565756004,42.5,0.3802483876073846,0.695466616681521,0.07209747775370459,2,0.13882044290531065,0.23964823895348047,2.732166821080519,25.3,39.9,208.0,605.0
C35,0.43660037789993894,42.5,0.37774599882605836,0.570873278836251,0.056237223098900106,2,0.19081862837108354,0.2091813716289165,2.599621777928137,27.5,43.8,189.0,514.0
C35,0.45037575692703535,42.5,0.3846555231457033,0.6446460449151583,0.06625197917533363,1,0.16165574543584266,0.18747054169268307,2.476744171994118,25.5,41.9,201.0,629.0
C35,0.4239718705275679,42.5,0.38825056681532577,0.5321414556397368,0.05446737508695941,2,0.11166795671929981,0.1991131720927712,2.5334022307328405,27.9,46.4,190.0,523.0
C35,0.4836317923946846,42.5,0.39421466159744356,0.5947920543047596,0.06872767771708464,1,0.19174564411157533,0.20245789357150595,2.7930833591690005,24.9,37.2,220.0,643.0
C35,0.46578919606549446,42.5,0.38592419186201227,0.670685529460743,0.05874842422016271,2,0.16063787320626516,0.20522838467788146,2.737132115641724,30.2,40.3,211.0,608.0
C35,0.43902608906023743,42.5,0.38405382765794804,0.5883061884683999,0.06775171847660572,1,0.18945396221184144,0.19819802430260694,2.7286438854590545,30.3,44.3,196.0,533.0
C35,0.43902753159853847,42.5,0.3879851432639295,0.5163310125880973,0.053347467201256334,2,0.12123262571685707,0.19549322195183041,2.7677399259325464,27.7,44.3,192.0,504.0
C35,0.4401309687599708,42.5,0.3796213409708541,0.691686174368715,0.05347707359751037,1,0.16842972597497352,0.2175967866445176,2.6985436395989133,26.4,43.2,193.0,529.0
C35,0.455984379916222,42.5,0.38655126753542285,0.5093983466230476,0.06738960890968829,2,0.18308642205534711,0.1771530329289499,2.7190857225008793,30.4,40.9,209.0,601.0
C35,0.4049006297746246,42.5,0.37887690987064787,0.6265423180540838,0.060463955434511905,2,0.15161471102521504,0.18488767443627274,2.7814672832517546,31.0,48.8,171.0,468.0
C35,0.4821789838479435,42.5,0.40191160168836576,0.5394648153700704,0.06667721037508598,2,0.15416461619671717,0.2190702812389389,2.7037423115478116,27.0,37.5,220.0,657.0
C35,0.4254635296505396,42.5,0.3791101003716131,0.45161752588880205,0.05489513523519803,2,0.1808227158188723,0.20905333951119823,2.731379530405537,29.6,45.7,187.0,548.0
C35,0.411666719347535,42.5,0.3862887695366905,0.586225108827193,0.05523450989152364,1,0.15974051532556677,0.19652132633504554,2.8286833538608684,33.5,47.5,182.0,502.0
C35,0.4746446748899622,42.5,0.3792584048823386,0.6880279375265302,0.0654349409439963,2,0.12855183872074422,0.19709066728103566,2.686846080877333,24.0,39.0,219.0,645.0
C35,0.476978367402179,42.5,0.40058174984250117,0.7099894536402305,0.061268852214441914,2,0.1643720447648532,0.19348874046637157,2.5760310114229674,24.9,37.9,221.0,599.0
C35,0.45106273098580374,42.5,0.38405956147220893,0.5609592499399386,0.055353001666437834,1,0.17091145553712553,0.22908854446287455,2.6582983653241343,28.1,42.6,201.0,600.0
C35,0.41931016388339576,42.5,0.38540431149773113,0.4927050775746303,0.06600668039631985,1,0.15696395942540095,0.16553946570816613,2.575720806883946,27.9,46.3,184.0,534.0
C35,0.413367132508215,42.5,0.3847271459841146,0.5430449424571249,0.06442300137585308,2,0.12131252805393791,0.21375625465403847,2.8420258834014884,31.0,47.2,182.0,490.0
C35,0.4504767071279249,42.5,0.37931816452610406,0.45297791729930925,0.056458865709185145,2,0.17156843436914876,0.20241848208695487,2.7267504484152676,30.9,41.7,202.0,608.0
C35,0.4428280804142538,42.5,0.39033223494663644,0.7060148513840349,0.062192352201505666,1,0.11306688966463996,0.22402443222685228,2.844463736289227,27.3,43.7,192.0,528.0
C35,0.4870610461818884,42.5,0.38022348190613603,0.702452268426722,0.07050149210667192,2,0.12590806103812152,0.20699780069892143,2.4978272389444975,25.2,37.3,224.0,630.0
C35,0.4860012457984272,42.5,0.39853585986065904,0.601112946585616,0.06380200501078967,2,0.15627406361112642,0.2133901173396351,2.677569713705104,26.2,37.4,222.0,700.0
C35,0.4435327894718122,42.5,0.39068064848732587,0.5929126241788887,0.0588251179236384,2,0.1591853401254428,0.19520896448277236,2.719212801708422,28.4,43.4,198.0,550.0
C35,0.46907353131579327,42.5,0.3807609114727948,0.5674147803491763,0.05867322224356675,2,0.13924318011193407,0.17943692074512685,2.8261060998678995,26.0,39.3,213.0,613.0
C35,0.42875133922589803,42.5,0.3970129211615855,0.578318917739383,0.05990069394371028,2,0.1405040259198812,0.24259735532032764,2.8343614080430712,31.0,45.6,184.0,504.0
C35,0.44343138917532404,42.5,0.39890741518229467,0.5881506431620978,0.052497172876972135,1,0.13723837345280082,0.21177542073877406,2.6609357954221964,28.2,43.5,201.0,565.0
C35,0.45000759596460455,42.5,0.38299356863724915,0.5926854246303972,0.056554511401835754,2,0.19211019774501126,0.18932219512482434,2.8368706771088585,25.2,41.9,200.0,578.0
C35,0.4501300603497241,42.5,0.3814986138069944,0.5472139985375869,0.0719819038602336,2,0.12371817296087492,0.20784311849823564,2.576583398732854,31.0,42.6,200.0,573.0
C35,0.44199624084599615,42.5,0.4010854291523072,0.5899100877699792,0.0742398585942508,1,0.17945183042456633,0.20415821413691837,2.773758043426701,29.9,42.9,192.0,551.0
C35,0.4138136048393183,42.5,0.3910665209928926,0.5763725859779941,0.05889884336141611,2,0.159407011188608,0.23872932097599708,2.734517360964422,32.1,47.2,176.0,488.0
C35,0.419746100031069,42.5,0.38841485155039224,0.5656499710173224,0.06434703379559345,2,0.12647924736008803,0.22390060997698963,2.646697755419574,29.0,46.6,185.0,487.0
C35,0.4274044348117793,42.5,0.39791094027615664,0.5981443817116479,0.05796471895801193,2,0.17379873803792567,0.16043658455098256,2.5452471604729046,30.3,45.4,191.0,532.0
C35,0.4771220636208191,42.5,0.4001360517164875,0.47278269312090754,0.05929461813231322,1,0.10590651045386455,0.18092333973898742,2.7012350351921,27.9,38.2,213.0,639.0
C35,0.48231768265268415,42.5,0.39903473125325517,0.7077098502741294,0.07577413186422428,2,0.1392181545695232,0.17369450143072976,2.802619996520908,27.0,37.8,222.0,686.0
C35,0.4363971387609169,42.5,0.4026323999613651,0.6199434437889367,0.05567761510380774,1,0.17430782459057298,0.19270769691243333,2.8749049463943646,29.2,44.2,192.0,561.0
C35,0.48261323292756036,42.5,0.3862984661760538,0.5644360300081189,0.05242181083723466,2,0.10984223598883083,0.19461828296705716,2.796197169970296,24.3,37.4,224.0,661.0
C35,0.42368514977850996,42.5,0.39840128026436095,0.419217654815104,0.06696781796852513,2,0.18591428858099604,0.20947739435045676,2.611075400056679,34.6,46.2,189.0,534.0
C35,0.4343602414463573,42.5,0.3915225133021709,0.5384344742680215,0.06861732842105692,1,0.13144037539640507,0.2254225976133216,2.844899229375256,30.5,45.0,195.0,507.0
C35,0.4740180000657487,42.5,0.3954409289006572,0.5670561652423172,0.06540077553375322,1,0.18946882045154453,0.18084441842500312,2.6416805750498087,24.8,38.8,218.0,698.0
C35,0.4271051893658124,42.5,0.3891822247231498,0.5282928318808998,0.054358374625750425,1,0.16086307348103224,0.20736351566457228,2.738946347547985,30.7,45.9,190.0,561.0
C35,0.42684273630067726,42.5,0.3917721447689068,0.5494808800089452,0.06915263377565267,2,0.144411171814936,0.20980685509509606,2.777499955318631,31.7,45.7,189.0,506.0
C35,0.47066906029613087,42.5,0.3924187215673255,0.5501281862991638,0.06402806656074772,2,0.128844893639452,0.22474621521877036,2.5191318120254462,26.7,39.8,216.0,667.0
C35,0.4226800789676595,42.5,0.38927548983306426,0.5753114997068731,0.06822239753800483,2,0.15362156299895574,0.1883927651275493,2.769137251381489,33.9,46.3,184.0,476.0
C35,0.4526905633279486,42.5,0.38845359429168214,0.6054751707128482,0.05637057943537731,1,0.171758823538531,0.2237052068060486,2.741459894652309,30.6,42.1,199.0,514.0
C35,0.49595502840717726,42.5,0.3783498890092079,0.6184836376051583,0.0633855693606695,1,0.16515628632992133,0.2055267123398368,2.7150680435756747,25.5,35.3,230.0,691.0
C35,0.4325548732440024,42.5,0.3822662368142005,0.51654275492188,0.06729659452437664,1,0.1129690932478141,0.22251654111733804,2.695643483140336,33.0,45.1,190.0,512.0
C35,0.4624047539749705,42.5,0.39328917468665225,0.6473856661159474,0.06037608995083664,2,0.187695998106711,0.1628600416870199,2.789057653214693,29.3,40.0,212.0,681.0
C35,0.47118571858815317,42.5,0.38979533997265514,0.6090710710567254,0.06781681902028146,2,0.16729202707256108,0.17422788572977324,2.6926555254077518,24.9,39.5,216.0,664.0
C35,0.4360470026446239,42.5,0.39270380661364507,0.49302859723549364,0.051470088566801867,2,0.17024632696317224,0.21272216119584386,2.790644583330158,33.0,44.6,196.0,563.0
C35,0.47187340100220504,42.5,0.3947412365142777,0.6132899217996081,0.06060140959322674,2,0.1794759071384888,0.22052409286151126,2.6845890012034355,27.3,39.5,213.0,587.0
C35,0.4622170517869983,42.5,0.393548959467312,0.6576816227628053,0.07442340469814043,1,0.10566497019158329,0.1846141297179303,2.7317971162670656,27.1,40.4,210.0,672.0
C35,0.4685728706789675,42.5,0.3886560686998113,0.6506437199070261,0.05690301817253881,2,0.1399484879252338,0.1684263123937621,2.618331991815256,26.0,39.5,210.0,594.0
C35,0.43514332914098786,42.5,0.3878905943574353,0.5299091164695456,0.05358571712547273,1,0.15677387795176376,0.2286996893843985,2.808031040408628,30.8,44.9,188.0,506.0
C35,0.4415074163653486,42.5,0.3857104438027492,0.5853407866122613,0.06425908118820682,2,0.11514845662386014,0.2155694630319336,2.8832391231800925,26.4,43.6,200.0,512.0
C35,0.4947914949719078,42.5,0.38124391042039746,0.6811211118730927,0.07049630750480902,1,0.16911102779854262,0.16730202669778457,2.768561470571765,24.3,35.4,224.0,607.0
C35,0.4576442410559083,42.5,0.3772677477103446,0.4239744788314237,0.0562066747425308,1,0.11667859349020425,0.20329183767774958,2.656902864936469,25.5,41.3,204.0,583.0
C35,0.4514171832950966,42.5,0.38572546842477407,0.6769009296540156,0.05502811325555984,2,0.13446476581344136,0.23557594157570788,2.6260197233824147,25.8,42.1,197.0,537.0
C35,0.47653316061670525,42.5,0.3931808762789799,0.4817241104663289,0.06496232781187311,2,0.10947314006720606,0.20835284519660865,2.7321062886974863,25.3,38.2,221.0,686.0
C35,0.42304957365359463,42.5,0.39615597075144565,0.6203903116754679,0.06725157831779716,1,0.1424181615114254,0.2193841195252551,2.777433949259623,34.7,46.6,187.0,520.0
C35,0.40830441548936214,42.5,0.39406227201891286,0.5161083303882658,0.06583987704450124,2,0.13110686253030301,0.2009664499188077,2.687952596609223,33.7,48.0,181.0,501.0
C35,0.430953532566778,42.5,0.3920558368597849,0.5463703227277229,0.06585548444094018,2,0.17274978629429366,0.2272502137057064,2.6819546752602657,29.9,45.0,189.0,516.0
C35,0.47124613398886883,42.5,0.3945297956517897,0.5626644906531906,0.06614303692692824,1,0.13599360990318957,0.19804902814859798,2.7524791949573335,28.9,39.6,217.0,623.0
C35,0.46020838459974384,42.5,0.3877458493977532,0.5601161944229265,0.0554765423460028,2,0.13364349804549935,0.2255370407711137,2.8624225464708686,26.3,40.6,209.0,582.0
C35,0.42421817778283705,42.5,0.3984200701598824,0.4936078422813366,0.06052408143597178,1,0.11816951376137856,0.2260687724608053,2.7832988154404994,32.5,45.9,184.0,521.0
C35,0.4269800233785609,42.5,0.3886230726516927,0.7456262058199119,0.07320713547492423,1,0.15179005867668297,0.2273835187144802,2.804928369111112,33.7,45.9,186.0,475.0
C35,0.48328633881888816,42.5,0.38526359848897906,0.6810172818417912,0.07826041401716302,2,0.1682366457708186,0.18225415370750922,2.7135443270058732,26.5,37.4,216.0,627.0
C35,0.44617004185457687,42.5,0.3855342784391667,0.4787503184523454,0.06798402714334047,1,0.1891851230923588,0.1916288666912614,2.643275723304641,30.5,43.0,202.0,631.0
C35,0.44747461751968554,42.5,0.37511895716022575,0.4271266153162183,0.06258167061598047,2,0.15215781752323854,0.15852790113082657,2.7404328037147496,31.8,42.5,200.0,555.0
C35,0.44393896945761124,42.5,0.3798755831654963,0.6658618610559655,0.06014417824627027,1,0.15349685542149513,0.19697239273038616,2.686748760407695,32.0,43.3,194.0,505.0
C35,0.4200612879334505,42.5,0.40755322126357424,0.462763397245208,0.06298714833964057,1,0.18599094843450803,0.214009051565492,2.682959931510078,30.1,46.9,182.0,510.0
C35,0.4108756019655018,42.5,0.3957278250422611,0.6199059146596715,0.06942492718812246,2,0.1412209489074884,0.20373112143128352,2.8323341370626083,29.8,48.3,173.0,443.0
C35,0.4197631433523482,42.5,0.37580301754111056,0.7501852996850377,0.05265686083260349,2,0.1259869351435849,0.23377279621292388,2.7358200621771864,28.2,46.2,185.0,489.0
C35,0.45809353044164547,42.5,0.40396480349787456,0.5002068135683448,0.06479194200286244,2,0.12351943899187313,0.223745636447439,2.773740509845502,28.7,41.0,203.0,574.0
C35,0.43605348221191603,42.5,0.4010559768089073,0.6684199065746692,0.06280351409695242,1,0.15085605514743344,0.18203253884371584,2.6523925148700664,31.7,44.3,195.0,552.0
C35,0.46995552333779284,42.5,0.38123871343593657,0.5574074585639051,0.06438396333523719,1,0.11741963837819516,0.1977637511779969,2.6604664302655614,27.7,39.9,218.0,663.0
C35,0.4534891409286973,42.5,0.3746113883707656,0.6765595999444032,0.06219807685464604,1,0.1260030359489733,0.19442800389763376,2.5980982819395706,28.5,41.6,205.0,619.0
C35,0.4448255575483261,42.5,0.3830991754002347,0.4801974589572147,0.05656285683453905,2,0.1574425500277986,0.2172623692457863,2.8447010024741948,26.8,42.7,193.0,545.0
C35,0.43207477036697123,42.5,0.39537439813547315,0.5733595948484091,0.0689627734927019,1,0.1549296270449175,0.1805549681173624,2.7555660358203355,30.9,44.7,186.0,480.0
C35,0.4864712475578067,42.5,0.3961100047615998,0.6822521463880888,0.06494429314567914,1,0.13766302376330514,0.20438205814492102,2.754082927630378,25.9,37.0,226.0,696.0
C35,0.42429011917507653,42.5,0.39669471830603065,0.5505374134358602,0.057284334006456994,1,0.1521074377021417,0.19921549640881514,2.734959519977773,32.6,45.9,188.0,536.0
C35,0.46218050306441794,42.5,0.37957851466049297,0.4941560596300648,0.06079983146943122,2,0.1943367220804274,0.20566327791957265,2.8212059185906044,27.6,40.1,211.0,590.0
C35,0.4182777900735527,42.5,0.39782330831223345,0.5651981306751586,0.05541367733961543,1,0.1741058892051111,0.2258941107948889,2.587462664071672,30.3,47.0,179.0,455.0
C35,0.4363520773572531,42.5,0.38896160915377315,0.6137775781221873,0.06303451313700276,2,0.18551729938783226,0.19402938399626168,2.717533615644229,29.0,44.3,188.0,474.0
C35,0.4733857091674213,42.5,0.3973429143982893,0.6562243637694007,0.07073479087796582,1,0.15647565455972218,0.18168945912586673,2.6057761604309047,24.0,39.1,216.0,587.0
C35,0.47529442752042395,42.5,0.38701237756966234,0.6649258595139509,0.07560014922989772,1,0.17128976436066293,0.18675896147865542,2.82601071224934,23.3,38.3,218.0,648.0
C35,0.4144376556103318,42.5,0.3899745784695731,0.5954484444314727,0.06808255806279033,1,0.14051701439546566,0.1885564346934565,2.806192408794238,29.2,47.0,178.0,506.0
C35,0.4576586298923182,42.5,0.3908163272599117,0.6403438868432577,0.06622135265733915,1,0.12278521049128392,0.21702593776925427,2.6437803950371763,26.6,41.2,202.0,640.0
C35,0.4339456659065364,42.5,0.39782500843107177,0.5711241566978603,0.07629296191626703,1,0.1769166833372763,0.1588550971725126,2.5287999785476707,31.3,44.8,192.0,493.0
C35,0.4603757088548899,42.5,0.3962268494694408,0.5099749672677746,0.06446157561421383,1,0.15488223009495175,0.16142077541954045,2.5159579287919653,26.7,40.4,209.0,652.0
C35,0.43179955511655244,42.5,0.3807591639134093,0.7690402717728073,0.06630115780097312,1,0.12906639565441685,0.21905066878235285,2.6446173347322746,28.1,45.1,188.0,481.0
C35,0.447375796267074,42.5,0.3993061648015116,0.652627668713083,0.058138114480469315,1,0.118957186426543,0.16700118447327736,2.753027175168869,27.6,43.1,195.0,545.0
C35,0.42129079287790105,42.5,0.4018328556652748,0.6464299742648949,0.05619430653951501,2,0.1451510959643813,0.1907874041139079,2.706900269661637,28.2,46.4,188.0,537.0
C35,0.4973736615938463,42.5,0.39629006661707894,0.4409448392646471,0.06307353982391509,1,0.13822969814529124,0.19437985342299757,2.632793608221422,24.0,36.0,228.0,680.0
C35,0.44410496084401474,42.5,0.38643858740204806,0.6082099887159615,0.060622320469983,2,0.12834769499307064,0.22356792323829047,2.607308429187151,26.4,43.3,202.0,567.0
C35,0.47191549648961845,42.5,0.3878539261684496,0.6122450368853093,0.07503792267976893,2,0.1565026684119721,0.22885761597240822,2.7423941983035216,24.7,39.3,211.0,659.0
C35,0.4412095333919506,42.5,0.3784742620670945,0.6743293768411335,0.05544595397538153,1,0.1795304057976223,0.20245171619189967,2.8467496682843603,29.4,43.6,198.0,535.0
C35,0.48488666333796526,42.5,0.37498093042477376,0.5201054774439362,0.06301454824288481,1,0.12206335128992951,0.207520432260831,2.6869611272193965,27.1,37.2,221.0,634.0
C35,0.4269938234555546,42.5,0.4079393068805297,0.5513135546832681,0.06505325820792436,1,0.18039386912300673,0.20906153741886185,2.609687715068531,27.9,45.8,192.0,537.0
C35,0.48723380841571673,42.5,0.3878382131380342,0.7004563598877235,0.06805906059246909,2,0.10857950341448025,0.2049977062755291,2.676091028930736,25.9,36.8,226.0,629.0
C35,0.4782020994710922,42.5,0.3923310227789212,0.5421214449340694,0.0635452201416292,2,0.15228649657800924,0.20827093473071887,2.674693775968314,26.3,38.1,215.0,597.0
C35,0.4419221541506531,42.5,0.37715048834973336,0.7020992983975011,0.05326162752150535,1,0.14990743054927597,0.18159969769402048,2.6084149400566696,29.5,43.6,195.0,526.0
C35,0.46560037298210966,42.5,0.3848384219303097,0.5602040664456723,0.05327191993182118,2,0.17018995663685493,0.19954603708678983,2.6194257048071985,28.9,40.5,208.0,603.0
C35,0.4141065883893765,42.5,0.3956423225851429,0.5253507029849682,0.050103604360402086,2,0.1474789850611925,0.19419527837811978,2.698217524209734,31.8,47.5,183.0,527.0
C35,0.4226473126297061,42.5,0.4051206765058379,0.6338925119382011,0.06663121992705281,2,0.1339727966546043,0.21112563994837452,2.6340313331962637,33.2,46.6,187.0,550.0
C35,0.471420945740998,42.5,0.39823813413215675,0.6353009431937068,0.0523240279139921,1,0.13113363048638593,0.16693553344534193,2.656982776749302,28.5,38.9,216.0,672.0
C35,0.4902832039127365,42.5,0.394372148038748,0.7174583679959721,0.05840274270927462,2,0.1078724120536931,0.16986633824572595,2.475597198857322,22.8,36.6,226.0,615.0
C35,0.44228805381898567,42.5,0.3968851742918729,0.6188941172094654,0.06602589048081196,2,0.1788611472814834,0.2161170232173576,2.7356593910097353,29.8,42.8,195.0,492.0
